Crop,Year,Region,Province,Yield (t/ha),Data source
Rice,2020,Thailand,Total,3.54375,Statistical Yearbook Thailand
Rice,2020,Southern,Chumphon,2.694658945,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2020,Southern,Krabi,1.922910663,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2020,Southern,Nakhon Si Thammarat,3.02027903,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2020,Southern,Narathiwat,2.714968812,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2020,Southern,Pattani,2.903090033,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2020,Southern,Phang Nga,2.092440801,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2020,Southern,Phatthalung,2.889018403,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2020,Southern,Phuket,3.079710145,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2020,Southern,Ranong,2.348372781,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2020,Southern,Satun,2.467666194,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2020,Southern,Songkhla,3.146450894,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2020,Southern,Surat Thani,1.927890033,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2020,Southern,Trang,2.452945645,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2020,Southern,Yala,2.122023683,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2020,Thailand,Total,2.99375,Statistical Yearbook Thailand
Rice,2020,Thailand,Total,3.86875,Statistical Yearbook Thailand
Rice,2021,Central,Ang Thong,4.213836186,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Central,Ayutthaya,4.275418619,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Central,Bangkok,4.200024445,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Eastern,Chachoengsao,4.044906238,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Central,Chainat,3.933819965,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Eastern,Chanthaburi,2.334005172,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Eastern,Chonburi,3.510861037,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Central,Kanchanaburi,4.07124107,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Central,Lopburi,3.267708663,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Eastern,Nakhon Nayok,3.678044457,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Central,Nakhon Pathom,4.784035067,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Central,Nonthaburi,4.4100016,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Central,Pathum Thani,4.462814263,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Central,Phetchaburi,4.471582275,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Eastern,Prachinburi,2.993236113,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Central,Prachuap Khiri Khan,3.689770906,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Central,Ratchaburi,4.38820995,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Eastern,Rayong,3.174674855,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Eastern,Sa Kaeo,2.037866938,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Central,Samut Prakan,4.534108676,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Central,Samut Sakhon,4.375382731,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Central,Samut Songkhram,4.37692035,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Central,Saraburi,3.846296282,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Central,Singburi,4.380657485,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Central,Suphanburi,4.459080313,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Eastern,Trat,2.913676,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Thailand,Total,3.775,Statistical Yearbook Thailand
Rice,2021,Northeastern,Amnat Charoen,2.210544769,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northeastern,Bueng Kan,2.047073675,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northeastern,Buriram,2.212289015,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northeastern,Chaiyaphum,2.33271753,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northeastern,Kalasin,2.619590447,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northeastern,Khon Kaen,2.225217906,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northeastern,Loei,2.240407808,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northeastern,Maha Sarakham,2.410646662,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northeastern,Mukdahan,2.543996571,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northeastern,Nakhon Phanom,2.25919071,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northeastern,Nakhon Ratchasima,2.318835507,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northeastern,Nong Bua Lam Phu,2.220492174,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northeastern,Nong Khai,2.443323578,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northeastern,Roi Et,2.328755455,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northeastern,Sakon Nakhon,2.179748997,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northeastern,Sisaket,2.202794185,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northeastern,Surin,2.363421313,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northeastern,Ubon Ratchathani,2.218852772,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northeastern,Udon Thani,2.314169884,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northeastern,Yasothon,2.362134149,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Thailand,Total,2.2625,Statistical Yearbook Thailand
Rice,2021,Northern,Chiang Mai,3.846908375,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northern,Chiang Rai,3.59966195,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northern,Kamphaeng Phet,3.701816619,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northern,Lampang,3.023503474,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northern,Lamphun,3.288175653,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northern,Mae Hong Son,2.639636528,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northern,Nakhon Sawan,3.712307073,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northern,Nan,3.248012821,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northern,Phayao,3.049160782,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northern,Phetchabun,3.424024119,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northern,Phichit,3.819878742,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northern,Phitsanulok,3.640071662,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northern,Phrae,3.640092446,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northern,Sukhothai,3.45203713,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northern,Tak,2.604140096,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northern,Uthai Thani,3.907920248,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Northern,Uttaradit,3.825032343,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Thailand,Total,3.53125,Statistical Yearbook Thailand
Rice,2021,Southern,Chumphon,2.77214334,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Southern,Krabi,1.994438106,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Southern,Nakhon Si Thammarat,3.036221129,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Southern,Narathiwat,2.790863278,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Southern,Pattani,2.955910425,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Southern,Phang Nga,2.151959085,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Southern,Phatthalung,2.934618387,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Southern,Phuket,3.170289855,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Southern,Ranong,2.353667137,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Southern,Satun,2.594640037,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Southern,Songkhla,3.326864817,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Southern,Surat Thani,2.117570096,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Southern,Trang,2.617647059,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Southern,Yala,2.188670905,"Office of Agriculture Ecconomics, Ministry of Agriculture and Cooperatives"
Rice,2021,Thailand,Total,2.8875,Statistical Yearbook Thailand
Rice,2021,Thailand,Total,3.775,Statistical Yearbook Thailand
Rice,2022,Central,Ang Thong,4.39375,Statistical Yearbook Thailand
Rice,2022,Central,Bangkok,4.16875,Statistical Yearbook Thailand
Rice,2022,Eastern,Chachoengsao,3.89375,Statistical Yearbook Thailand
Rice,2022,Central,Chainat,3.8875,Statistical Yearbook Thailand
Rice,2022,Eastern,Chanthaburi,2.29375,Statistical Yearbook Thailand
Rice,2022,Eastern,Chonburi,2.98125,Statistical Yearbook Thailand
Rice,2022,Central,Kanchanaburi,3.84375,Statistical Yearbook Thailand
Rice,2022,Central,Lopburi,3.10625,Statistical Yearbook Thailand
Rice,2022,Eastern,Nakhon Nayok,3.4875,Statistical Yearbook Thailand
Rice,2022,Central,Nakhon Pathom,4.7375,Statistical Yearbook Thailand
Rice,2022,Central,Nonthaburi,4.33125,Statistical Yearbook Thailand
Rice,2022,Central,Pathum Thani,4.41875,Statistical Yearbook Thailand
Rice,2022,Central,Phetchaburi,4.34375,Statistical Yearbook Thailand
Rice,2022,Central,Ayutthaya,4.18125,Statistical Yearbook Thailand
Rice,2022,Eastern,Prachinburi,2.5875,Statistical Yearbook Thailand
Rice,2022,Central,Prachuap Khiri Khan,3.5875,Statistical Yearbook Thailand
Rice,2022,Central,Ratchaburi,4.29375,Statistical Yearbook Thailand
Rice,2022,Eastern,Rayong,3.125,Statistical Yearbook Thailand
Rice,2022,Eastern,Sa kaeo,1.9625,Statistical Yearbook Thailand
Rice,2022,Central,Samut Prakan,4.6875,Statistical Yearbook Thailand
Rice,2022,Central,Samut Sakhon,4.41875,Statistical Yearbook Thailand
Rice,2022,Central,Samut Songkhram,4.36875,Statistical Yearbook Thailand
Rice,2022,Central,Saraburi,3.93125,Statistical Yearbook Thailand
Rice,2022,Central,Singburi,4.46875,Statistical Yearbook Thailand
Rice,2022,Central,Suphanburi,4.3875,Statistical Yearbook Thailand
Rice,2022,Eastern,Trat,2.83125,Statistical Yearbook Thailand
Rice,2022,Thailand,Total,3.78125,Statistical Yearbook Thailand
Rice,2022,Northeastern,Amnat Charoen,2.2625,Statistical Yearbook Thailand
Rice,2022,Northeastern,Bueng Kan,1.975,Statistical Yearbook Thailand
Rice,2022,Northeastern,Buriram,2.275,Statistical Yearbook Thailand
Rice,2022,Northeastern,Chaiyaphum,2.4,Statistical Yearbook Thailand
Rice,2022,Northeastern,Kalasin,2.3125,Statistical Yearbook Thailand
Rice,2022,Northeastern,Khon Kaen,2.10625,Statistical Yearbook Thailand
Rice,2022,Northeastern,Loei,2.225,Statistical Yearbook Thailand
Rice,2022,Northeastern,Maha Sarakham,2.2625,Statistical Yearbook Thailand
Rice,2022,Northeastern,Mukdahan,2.5375,Statistical Yearbook Thailand
Rice,2022,Northeastern,Nakhon Phanom,2.175,Statistical Yearbook Thailand
Rice,2022,Northeastern,Nakhon Ratchasima,2.31875,Statistical Yearbook Thailand
Rice,2022,Northeastern,Nong Bua Lam Phu,2.21875,Statistical Yearbook Thailand
Rice,2022,Northeastern,Nong Khai,2.26875,Statistical Yearbook Thailand
Rice,2022,Northeastern,Roi Et,2.1625,Statistical Yearbook Thailand
Rice,2022,Northeastern,Sakon Nakhon,2.125,Statistical Yearbook Thailand
Rice,2022,Northeastern,Sisaket,2.19375,Statistical Yearbook Thailand
Rice,2022,Northeastern,Surin,2.33125,Statistical Yearbook Thailand
Rice,2022,Northeastern,Ubon Ratchathani,2.20625,Statistical Yearbook Thailand
Rice,2022,Northeastern,Udon Thani,2.25,Statistical Yearbook Thailand
Rice,2022,Northeastern,Yasothon,2.3125,Statistical Yearbook Thailand
Rice,2022,Thailand,Total,2.24375,Statistical Yearbook Thailand
Rice,2022,Northern,Chiang Mai,3.6875,Statistical Yearbook Thailand
Rice,2022,Northern,Chiang Rai,3.425,Statistical Yearbook Thailand
Rice,2022,Northern,Kamphaeng Phet,3.75,Statistical Yearbook Thailand
Rice,2022,Northern,Lampang,3.26875,Statistical Yearbook Thailand
Rice,2022,Northern,Lamphun,3.8875,Statistical Yearbook Thailand
Rice,2022,Northern,Mae Hong Son,2.61875,Statistical Yearbook Thailand
Rice,2022,Northern,Nakhon Sawan,3.60625,Statistical Yearbook Thailand
Rice,2022,Northern,Nan,3.25,Statistical Yearbook Thailand
Rice,2022,Northern,Phayao,3,Statistical Yearbook Thailand
Rice,2022,Northern,Phetchabun,3.38125,Statistical Yearbook Thailand
Rice,2022,Northern,Phichit,3.73125,Statistical Yearbook Thailand
Rice,2022,Northern,Phitsanulok,3.675,Statistical Yearbook Thailand
Rice,2022,Northern,Phrae,3.6375,Statistical Yearbook Thailand
Rice,2022,Northern,Sukhothai,3.525,Statistical Yearbook Thailand
Rice,2022,Northern,Tak,2.56875,Statistical Yearbook Thailand
Rice,2022,Northern,Uthai Thani,3.90625,Statistical Yearbook Thailand
Rice,2022,Northern,Uttaradit,3.80625,Statistical Yearbook Thailand
Rice,2022,Thailand,Total,3.5375,Statistical Yearbook Thailand
Rice,2022,Southern,Chumphon,2.64375,Statistical Yearbook Thailand
Rice,2022,Southern,Krabi,1.975,Statistical Yearbook Thailand
Rice,2022,Southern,Nakhon Si Thammarat,3.03125,Statistical Yearbook Thailand
Rice,2022,Southern,Narathiwat,2.95,Statistical Yearbook Thailand
Rice,2022,Southern,Pattani,2.825,Statistical Yearbook Thailand
Rice,2022,Southern,Phang Nga,2.16875,Statistical Yearbook Thailand
Rice,2022,Southern,Phatthalung,2.8125,Statistical Yearbook Thailand
Rice,2022,Southern,Phuket,2.95,Statistical Yearbook Thailand
Rice,2022,Southern,Ranong,2.39375,Statistical Yearbook Thailand
Rice,2022,Southern,Satun,2.74375,Statistical Yearbook Thailand
Rice,2022,Southern,Songkhla,3.2375,Statistical Yearbook Thailand
Rice,2022,Southern,Surat Thani,1.94375,Statistical Yearbook Thailand
Rice,2022,Southern,Trang,2.5375,Statistical Yearbook Thailand
Rice,2022,Southern,Yala,2.11875,Statistical Yearbook Thailand
Rice,2022,Thailand,Total,2.925,Statistical Yearbook Thailand
Rice,2022,Thailand,Total,3.78125,Statistical Yearbook Thailand
Rice,2023,Thailand,Total,3.4125,Statistical Yearbook Thailand
Rice,2023,Northern,Chiang Rai,3.690625,Statistical Yearbook Thailand
